Fecha,Valor
2020-01-02,27.071527777777778
2020-01-03,27.30902777777778
2020-01-04,27.775694444444444
2020-01-05,28.806250000000002
2020-01-06,28.824305555555554
2020-01-07,26.500694444444445
2020-01-08,29.229861111111113
2020-01-09,30.193055555555556
2020-01-10,30.821527777777778
2020-01-11,29.261111111111113
2020-01-12,28.730555555555554
2020-01-13,27.136805555555554
2020-01-14,27.66176470588235
2020-01-16,29.59722222222222
2020-01-17,27.56597222222222
2020-01-18,29.460416666666667
2020-01-19,31.33888888888889
2020-01-20,31.82986111111111
2020-01-21,29.21944444444445
2020-01-22,26.347916666666666
2020-01-23,23.944444444444443
2020-01-24,26.586805555555557
2020-01-25,28.280555555555555
2020-01-26,29.077777777777776
2020-01-27,26.603571428571428
2020-01-28,28.300694444444446
2020-01-29,30.926056338028168
2020-01-30,24.889583333333334
2020-01-31,26.896527777777777
2020-02-01,28.481250000000003
2020-02-02,29.848251748251748
2020-02-03,27.965811965811966
2020-02-04,29.66597222222222
2020-02-05,30.09305555555555
2020-02-06,28.977777777777778
2020-02-07,29.07222222222222
2020-02-08,29.352777777777778
2020-02-09,29.34722222222222
2020-02-10,28.45069444444444
2020-02-11,27.104166666666668
2020-02-12,28.382638888888888
2020-02-13,29.71111111111111
2020-02-14,29.706944444444446
2020-02-15,29.36527777777778
2020-02-16,28.82569444444444
2020-02-17,30.57986111111111
2020-02-18,29.831944444444446
2020-02-19,27.277083333333334
2020-02-20,28.59375
2020-02-21,24.938194444444445
2020-02-22,21.313194444444445
2020-02-23,22.146527777777777
2020-02-24,25.481250000000003
2020-02-25,28.570833333333333
2020-02-26,25.275
2020-02-27,23.686111111111114
2020-02-28,22.504444444444445
2020-03-02,28.631249999999998
2020-03-03,28.280555555555555
2020-03-04,29.311888111888113
2020-03-05,28.555555555555557
2020-03-06,28.22937062937063
2020-03-07,29.66041666666667
2020-03-08,29.825000000000003
2020-03-09,31.368750000000002
2020-03-10,32.358333333333334
2020-03-11,32.12361111111111
2020-03-12,32.25277777777777
2020-03-13,33.11527777777778
2020-03-14,33.78402777777777
2020-03-15,31.33636363636364
2020-03-16,28.72847222222222
2020-03-17,30.872222222222224
2020-03-18,28.525694444444444
2020-03-19,25.1625
2020-03-20,24.2125
2020-03-21,23.62152777777778
2020-03-22,25.560416666666665
2020-03-23,29.166666666666668
2020-03-24,28.649305555555557
2020-03-25,28.84791666666667
2020-03-26,29.693055555555556
2020-03-27,27.600694444444443
2020-03-28,23.544444444444444
2020-03-29,27.720833333333335
2020-03-30,29.46527777777778
2020-03-31,30.29444444444444
2020-04-01,30.477777777777778
2020-04-02,26.244444444444444
2020-04-03,20.688194444444445
2020-04-04,21.01118881118881
2020-04-05,27.293055555555554
2020-04-06,26.851388888888888
2020-04-07,21.705882352941178
2020-04-12,22.725
2020-04-13,23.622916666666665
2020-04-14,18.818055555555556
2020-04-15,17.356944444444444
2020-04-16,18.502083333333335
2020-04-17,19.486713286713286
2020-04-18,20.438888888888886
2020-04-19,24.333333333333332
2020-04-20,25.532638888888886
2020-04-21,26.154166666666665
2020-04-22,25.70763888888889
2020-04-23,26.714583333333334
2020-04-24,27.688194444444445
2020-04-25,29.210416666666667
2020-04-26,30.105555555555554
2020-04-27,29.833333333333332
2020-04-28,28.095833333333335
2020-04-29,26.797222222222224
2020-04-30,25.88125
2020-05-01,23.55902777777778
2020-05-02,22.345833333333335
2020-05-03,23.42638888888889
2020-05-04,27.335416666666667
2020-05-05,27.21388888888889
2020-05-06,17.79236111111111
2020-05-07,13.878472222222221
2020-05-08,15.471527777777778
2020-05-09,18.836111111111112
2020-05-10,24.84652777777778
2020-05-11,26.96875
2020-05-12,22.511805555555554
2020-05-13,21.47361111111111
2020-05-14,18.52013888888889
2020-05-15,15.88041958041958
2020-05-16,16.592361111111114
2020-05-17,20.209027777777777
2020-05-18,21.961805555555557
2020-05-19,24.280555555555555
2020-05-20,26.938194444444445
2020-05-21,27.07986111111111
2020-05-22,17.456249999999997
2020-05-23,13.20486111111111
2020-05-24,12.776388888888889
2020-05-25,14.795833333333333
2020-05-26,15.95972222222222
2020-05-27,16.81736111111111
2020-05-28,19.793055555555554
2020-05-29,21.38611111111111
2020-05-30,23.228472222222223
2020-05-31,19.14513888888889
2020-06-01,13.32986111111111
2020-06-02,13.534027777777778
2020-06-03,15.511805555555554
2020-06-04,18.074305555555554
2020-06-05,14.975694444444445
2020-06-06,14.919444444444444
2020-06-07,17.208333333333332
2020-06-08,23.777083333333334
2020-06-09,25.002857142857142
2020-06-10,24.745833333333334
2020-06-11,26.961805555555557
2020-06-12,27.900694444444444
2020-06-13,22.613194444444446
2020-06-14,14.844444444444443
2020-06-15,21.031944444444445
2020-06-16,24.48888888888889
2020-06-17,25.505594405594408
2020-06-18,26.57638888888889
2020-06-19,27.206249999999997
2020-06-20,28.089583333333334
2020-06-21,27.352777777777778
2020-06-22,27.109027777777776
2020-06-23,27.29513888888889
2020-06-24,26.265277777777776
2020-06-25,19.833566433566432
2020-06-26,12.283333333333333
2020-06-27,12.186805555555557
2020-06-28,14.17361111111111
2020-06-29,21.320833333333333
