Date;Heure;outsideTemp;barometer;outsideHum;rain;hiRainRate;windSpeed;hiWindSpeed;windDirection;hiWindDirection;solarRad;hisolarRad;ET;UV;hiUV;leafTemp1;leafTemp2;leafWetness1;leafWetness2;soilTemp1;soilTemp2;soilMoisture1;soilMoisture2;extraTemp1;extraTemp2;extraHum1;extraHum2;
jj/mm/aaaa;hh:mm;deg.C;hPa;%;mm;mm/h;km/h;km/h;secteur;secteur;W/m2;W/m2;mm;ind.UV;ind.UV;deg.C;deg.C;.;.;deg.C;deg.C;?;?;deg.C;deg.C;%;%;
08/05/2013;12:30;22.7;1017.9;56.0;0.000;0.000;3.2;16.1;N;N;713;717;0.0;45;45;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;12:35;22.8;1017.8;51.0;0.000;0.000;3.2;14.5;ENE;NNE;707;707;0.0;44;44;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;12:40;22.8;1017.5;53.0;0.000;0.000;4.8;16.1;N;N;703;708;0.0;43;43;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;12:45;22.8;1017.4;49.0;0.000;0.000;6.4;17.7;NE;NNE;702;705;0.0;43;43;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;12:50;22.7;1017.5;49.0;0.000;0.000;8.0;19.3;NE;NE;689;689;0.0;42;42;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;12:55;22.7;1017.3;49.0;0.000;0.000;4.8;19.3;NNE;NE;690;693;0.0;41;41;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:00;23.1;1017.3;48.0;0.000;0.000;6.4;12.9;ENE;NE;680;680;0.5;41;41;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:05;23.2;1017.2;47.0;0.000;0.000;8.0;17.7;NNE;NNE;676;679;0.0;40;40;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:10;23.2;1017.0;48.0;0.000;0.000;8.0;12.9;NNE;NNE;665;670;0.0;39;39;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:15;23.3;1016.9;46.0;0.000;0.000;6.4;12.9;ENE;ENE;657;657;0.0;38;38;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:20;23.3;1016.8;46.0;0.000;0.000;6.4;12.9;ENE;ENE;649;652;0.0;37;37;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:25;23.6;1016.7;47.0;0.000;0.000;3.2;11.3;N;NNE;639;640;0.0;36;36;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:30;23.4;1016.6;47.0;0.000;0.000;8.0;17.7;ENE;NE;626;626;0.0;34;34;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:35;23.6;1016.5;46.0;0.000;0.000;6.4;14.5;NNE;NNE;616;619;0.0;33;33;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:40;23.6;1016.4;47.0;0.000;0.000;8.0;17.7;NNE;ENE;606;610;0.0;32;32;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:45;23.6;1016.3;46.0;0.000;0.000;6.4;16.1;NE;ENE;595;598;0.0;31;31;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:50;23.7;1016.2;47.0;0.000;0.000;6.4;16.1;NE;NE;585;585;0.0;30;30;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;13:55;23.7;1016.1;43.0;0.000;0.000;6.4;16.1;NE;E;579;582;0.0;29;29;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:00;23.9;1016.1;42.0;0.000;0.000;8.0;14.5;ENE;ENE;565;566;0.4;27;27;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:05;24.0;1016.0;42.0;0.000;0.000;8.0;16.1;NNE;NE;555;555;0.0;27;27;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:10;24.1;1015.9;42.0;0.000;0.000;6.4;14.5;NNE;NNE;548;552;0.0;26;26;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:15;24.1;1015.8;42.0;0.000;0.000;4.8;12.9;NNE;NNE;536;536;0.0;24;24;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:20;24.2;1015.8;43.0;0.000;0.000;4.8;16.1;NE;NE;516;522;0.0;23;23;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:25;24.2;1015.7;44.0;0.000;0.000;6.4;16.1;NE;ENE;506;506;0.0;22;22;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:30;24.1;1015.7;44.0;0.000;0.000;3.2;11.3;ENE;ENE;491;492;0.0;20;20;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:35;24.4;1015.7;44.0;0.000;0.000;1.6;6.4;ENE;ENE;474;478;0.0;19;19;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:40;24.4;1015.7;43.0;0.000;0.000;6.4;14.5;ENE;ENE;465;466;0.0;18;18;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:45;24.2;1015.6;42.0;0.000;0.000;6.4;14.5;ENE;NE;448;448;0.0;16;17;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:50;24.2;1015.5;44.0;0.000;0.000;8.0;19.3;NE;NNE;429;434;0.0;16;16;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;14:55;24.0;1015.5;44.0;0.000;0.000;8.0;14.5;NNE;NNE;410;410;0.0;14;14;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:00;24.1;1015.4;45.0;0.000;0.000;4.8;11.3;NE;NNE;396;396;0.4;13;13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:05;24.2;1015.4;45.0;0.000;0.000;3.2;12.9;NE;NNE;385;387;0.0;12;12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:10;24.2;1015.3;46.0;0.000;0.000;3.2;12.9;NNE;NNE;383;383;0.0;11;11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:15;24.2;1015.2;46.0;0.000;0.000;3.2;9.7;NNE;NNE;357;359;0.0;10;10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:20;24.2;1015.2;46.0;0.000;0.000;6.4;14.5;ENE;ENE;336;343;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:25;24.2;1015.1;45.0;0.000;0.000;3.2;11.3;ENE;ENE;322;327;0.0;9;9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:30;24.2;1015.2;43.0;0.000;0.000;9.7;16.1;NE;NNE;305;313;0.0;7;8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:35;24.2;1015.2;44.0;0.000;0.000;3.2;11.3;NE;NE;292;292;0.0;7;7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:40;24.1;1015.1;43.0;0.000;0.000;8.0;14.5;NE;NNE;271;271;0.0;6;6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:45;24.0;1015.2;44.0;0.000;0.000;6.4;16.1;NE;NE;257;257;0.0;5;5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:50;23.9;1015.2;45.0;0.000;0.000;9.7;20.9;NNE;NNE;242;248;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;15:55;23.8;1015.1;45.0;0.000;0.000;8.0;19.3;NNE;NNE;214;214;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:00;23.8;1015.2;46.0;0.000;0.000;8.0;14.5;NE;NNE;204;211;0.2;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:05;23.8;1015.1;46.0;0.000;0.000;8.0;17.7;ENE;NNE;185;190;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:10;23.7;1015.1;46.0;0.000;0.000;8.0;16.1;ENE;ENE;161;165;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:15;23.6;1015.2;47.0;0.000;0.000;9.7;19.3;NE;NE;135;135;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:20;23.5;1015.2;47.0;0.000;0.000;8.0;17.7;NE;NE;128;128;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:25;23.4;1015.3;48.0;0.000;0.000;6.4;17.7;ENE;NE;104;104;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:30;23.4;1015.2;48.0;0.000;0.000;4.8;9.7;ENE;NE;81;86;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:35;23.3;1015.3;48.0;0.000;0.000;9.7;14.5;NE;NNE;67;67;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:40;23.2;1015.2;48.0;0.000;0.000;6.4;16.1;NE;ENE;49;56;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:45;23.1;1015.2;49.0;0.000;0.000;4.8;11.3;NE;NE;35;35;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:50;22.9;1015.2;49.0;0.000;0.000;4.8;12.9;NE;NE;19;19;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;16:55;-999;1015.2;49.0;0.000;0.000;0.0;0.0;-999;-999;18;18;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:00;-999;1015.1;-999;0.000;0.000;0.0;0.0;-999;-999;-999;-1000;0.0;-999;255;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:05;-999;1015.0;-999;0.000;0.000;0.0;0.0;-999;-999;-999;-1000;0.0;-999;255;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:10;-999;1015.1;-999;0.000;0.000;0.0;0.0;-999;-999;-999;-1000;0.0;-999;255;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:15;-999;1015.1;-999;0.000;0.000;0.0;0.0;-999;-999;-999;-1000;0.0;-999;255;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:25;-999;1015.2;-999;0.000;0.000;0.0;0.0;-999;-999;-999;-1000;0.0;-999;255;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:30;21.3;1015.1;56.0;0.000;0.000;0.0;6.4;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:35;20.8;1015.1;59.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:40;20.3;1015.1;61.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:45;20.0;1015.0;61.0;0.000;0.000;0.0;3.2;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:50;19.9;1015.2;62.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;17:55;19.2;1015.2;66.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:00;18.6;1015.2;69.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:05;18.1;1015.2;71.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:10;17.9;1015.1;71.0;0.000;0.000;1.6;9.7;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:15;18.2;1015.1;70.0;0.000;0.000;0.0;0.0;-999;-999;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:20;18.2;1015.0;70.0;0.000;0.000;1.6;8.0;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:25;18.7;1015.0;67.0;0.000;0.000;0.0;8.0;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:30;19.3;1015.0;63.0;0.000;0.000;1.6;11.3;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:35;19.9;1015.1;61.0;0.000;0.000;1.6;8.0;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:40;20.2;1015.1;61.0;0.000;0.000;1.6;9.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:45;20.2;1015.2;60.0;0.000;0.000;1.6;8.0;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:50;20.3;1015.2;60.0;0.000;0.000;1.6;8.0;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;18:55;20.3;1015.4;60.0;0.000;0.000;3.2;11.3;ENE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:00;20.4;1015.4;60.0;0.000;0.000;3.2;8.0;NE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:05;20.4;1015.4;60.0;0.000;0.000;3.2;11.3;ENE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:10;20.3;1015.4;60.0;0.000;0.000;1.6;11.3;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:15;20.3;1015.5;60.0;0.000;0.000;3.2;12.9;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:20;20.3;1015.5;59.0;0.000;0.000;6.4;12.9;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:25;20.3;1015.6;59.0;0.000;0.000;6.4;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:30;20.2;1015.6;59.0;0.000;0.000;3.2;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:35;20.2;1015.5;60.0;0.000;0.000;4.8;17.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:40;20.2;1015.5;60.0;0.000;0.000;6.4;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:45;20.1;1015.6;59.0;0.000;0.000;4.8;17.7;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:50;20.1;1015.7;59.0;0.000;0.000;3.2;12.9;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;19:55;20.2;1015.7;59.0;0.000;0.000;4.8;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:00;20.1;1015.7;59.0;0.000;0.000;6.4;16.1;NE;NE;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:05;20.1;1015.8;59.0;0.000;0.000;6.4;14.5;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:10;20.1;1015.7;59.0;0.000;0.000;4.8;14.5;NNE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:15;20.0;1015.9;59.0;0.000;0.000;8.0;17.7;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:20;20.0;1015.9;59.0;0.000;0.000;9.7;19.3;NE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:25;20.0;1015.8;59.0;0.000;0.000;9.7;16.1;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:30;19.9;1015.8;59.0;0.000;0.000;9.7;20.9;NNE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:35;19.9;1015.9;59.0;0.000;0.000;9.7;19.3;NNE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:40;19.8;1016.0;60.0;0.000;0.000;9.7;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:45;19.8;1016.0;60.0;0.000;0.000;8.0;19.3;NNE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:50;19.7;1016.0;60.0;0.000;0.000;9.7;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;20:55;19.7;1016.0;60.0;0.000;0.000;8.0;19.3;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:00;19.6;1015.9;61.0;0.000;0.000;8.0;17.7;NE;ENE;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:05;19.5;1015.9;61.0;0.000;0.000;8.0;19.3;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:10;19.4;1016.0;61.0;0.000;0.000;6.4;14.5;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:15;19.3;1016.0;61.0;0.000;0.000;6.4;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:20;19.3;1016.0;61.0;0.000;0.000;8.0;19.3;NE;N;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:25;19.3;1016.0;61.0;0.000;0.000;9.7;17.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:30;19.3;1015.8;61.0;0.000;0.000;8.0;20.9;NE;N;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:35;19.2;1015.9;61.0;0.000;0.000;6.4;17.7;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:40;19.2;1015.8;61.0;0.000;0.000;8.0;20.9;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:45;19.1;1015.8;61.0;0.000;0.000;8.0;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:50;19.1;1016.0;62.0;0.000;0.000;6.4;17.7;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;21:55;19.1;1016.0;61.0;0.000;0.000;6.4;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:00;19.0;1016.0;62.0;0.000;0.000;4.8;16.1;NE;NNE;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:05;18.9;1016.0;62.0;0.000;0.000;6.4;16.1;NE;ENE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:10;18.9;1016.1;62.0;0.000;0.000;4.8;19.3;ENE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:15;18.8;1016.0;62.0;0.000;0.000;6.4;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:20;18.8;1015.9;62.0;0.000;0.000;9.7;17.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:25;18.8;1015.8;62.0;0.000;0.000;8.0;17.7;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:30;18.9;1015.8;62.0;0.000;0.000;6.4;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:35;18.9;1015.8;63.0;0.000;0.000;6.4;16.1;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:40;18.9;1015.8;62.0;0.000;0.000;9.7;20.9;NNE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:45;18.9;1015.8;62.0;0.000;0.000;8.0;17.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:50;19.0;1015.7;62.0;0.000;0.000;6.4;17.7;ENE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;22:55;18.9;1015.7;62.0;0.000;0.000;4.8;19.3;NNE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:00;18.9;1015.9;61.0;0.000;0.000;8.0;16.1;NE;NE;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:05;19.0;1016.0;61.0;0.000;0.000;11.3;20.9;NNE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:10;19.1;1015.9;61.0;0.000;0.000;6.4;16.1;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:15;19.0;1015.9;61.0;0.000;0.000;8.0;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:20;18.9;1015.9;62.0;0.000;0.000;8.0;16.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:25;18.9;1015.8;62.0;0.000;0.000;6.4;16.1;NNE;N;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:30;18.9;1015.9;62.0;0.000;0.000;11.3;19.3;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:35;18.9;1015.8;62.0;0.000;0.000;8.0;14.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:40;18.8;1015.7;62.0;0.000;0.000;11.3;22.5;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:45;18.9;1015.6;62.0;0.000;0.000;11.3;20.9;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:50;18.8;1015.7;62.0;0.000;0.000;8.0;19.3;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
08/05/2013;23:55;18.8;1015.6;62.0;0.000;0.000;12.9;22.5;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:00;18.8;1015.7;62.0;0.000;0.000;11.3;20.9;NE;ENE;0;0;0.1;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:05;18.8;1015.5;61.0;0.000;0.000;12.9;24.1;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:10;18.9;1015.5;61.0;0.000;0.000;12.9;25.7;NE;NE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:15;18.9;1015.5;61.0;0.000;0.000;11.3;20.9;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:20;18.9;1015.5;61.0;0.000;0.000;12.9;30.6;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
09/05/2013;00:25;18.9;1015.5;60.0;0.000;0.000;11.3;30.6;NE;NNE;0;0;0.0;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;
