Fecha,Valor
2022-09-20,131.90972222222223
2022-09-21,152.36805555555554
2022-09-22,178.11805555555554
2022-09-23,132.28472222222223
2022-09-24,101.27083333333333
2022-09-25,89.47222222222223
2022-09-26,91.15277777777777
2022-09-27,106.40277777777777
2022-09-28,142.73611111111111
2022-09-29,150.90277777777777
2022-09-30,150.65972222222223
2022-10-01,128.93055555555554
2022-10-02,136.79166666666666
2022-10-03,139.03472222222223
2022-10-04,93.94214876033058
2022-10-05,86.5625
2022-10-06,184.14583333333334
2022-10-07,165.89583333333334
2022-10-08,78.47916666666667
2022-10-09,152.13194444444446
2022-10-10,157.17361111111111
2022-10-11,190.96527777777777
2022-10-12,140.47916666666666
2022-10-13,161.06944444444446
2022-10-14,136.73611111111111
2022-10-15,101.63194444444444
2022-10-16,151.5625
2022-10-17,137.29166666666666
2022-10-18,159.84722222222223
2022-10-19,110.86111111111111
2022-10-20,111.1875
2022-10-21,184.11805555555554
2022-10-22,112.90277777777777
2022-10-23,136.85416666666666
2022-10-24,98.97916666666667
2022-10-25,113.25
2022-10-26,106.15972222222223
2022-10-27,136.84027777777777
2022-10-28,91.66666666666667
2022-10-29,119.88194444444444
2022-10-30,117.44444444444444
2022-10-31,169.13888888888889
2022-11-01,150.21527777777777
2022-11-02,127.95138888888889
2022-11-03,146.43055555555554
2022-11-04,141.27083333333334
2022-11-05,143.33333333333334
2022-11-06,144.77777777777777
2022-11-07,112.4375
2022-11-08,143.6875
2022-11-09,101.22916666666667
2022-11-10,114.19444444444444
2022-11-11,154.61111111111111
2022-11-12,101.94444444444444
2022-11-13,188.52083333333334
2022-11-14,174.0
2022-11-15,132.23611111111111
2022-11-16,115.97222222222223
2022-11-17,97.22916666666667
2022-11-18,84.05555555555556
2022-11-19,81.89583333333333
2022-11-20,73.08333333333333
2022-11-21,133.69444444444446
2022-11-22,170.0
2022-11-23,123.13888888888889
2022-11-24,132.15972222222223
2022-11-25,134.90277777777777
2022-11-26,140.5
2022-11-27,128.56944444444446
2022-11-28,107.5
2022-11-29,118.70138888888889
2022-11-30,142.27083333333334
2022-12-01,135.05555555555554
2022-12-02,178.27777777777777
2022-12-03,157.19444444444446
2022-12-04,157.09027777777777
2022-12-05,148.38888888888889
2022-12-06,174.54861111111111
2022-12-07,183.375
2022-12-08,159.80555555555554
2022-12-09,159.73611111111111
2022-12-10,103.76388888888889
2022-12-11,224.48611111111111
2022-12-12,249.71527777777777
2022-12-13,135.5625
2022-12-14,125.45138888888889
2022-12-15,109.61805555555556
2022-12-16,136.5734265734266
2022-12-17,138.52083333333334
2022-12-18,140.78472222222223
2022-12-19,136.29166666666666
2022-12-20,147.10416666666666
2022-12-21,140.00694444444446
2022-12-22,83.4375
2022-12-23,71.27777777777777
2022-12-24,146.30555555555554
2022-12-25,191.70138888888889
2022-12-26,161.11805555555554
2022-12-27,164.38888888888889
2022-12-28,151.85416666666666
2022-12-29,126.8125
2022-12-30,104.75
2022-12-31,108.83333333333333
